Voltage,Current,Temperature,VoltageMean,CurrentMean,TemperatureMean,VMedian,IMedian,TMedian,Vstd,Cstd,Tstd,VoltageVariance,CurrentVariance,TemperatureVariance,Power,Resistance,Conductance,temp_change,SOC
1.0,1.0,1.0,1.0,0.0,0.06806282722436663,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.9999999999999999,1.0,0.0,0.9999999999999998,0.0,241.09853836028967
0.0,0.6966292134831549,0.13297872340430672,0.5238095238095184,0.2654028436018958,0.0,0.5,1.0,0.0,0.13174529154536252,0.9846373341352215,0.9850673818967706,0.11363636363636354,0.9816471057618786,0.9813567410086635,0.6634217460856768,0.19147615516292116,0.7326480834916775,1.0,241.40096694451637
0.0,0.0,0.0,0.2380952380952408,0.5379146919431275,0.46073298429291754,0.25,1.0,0.0,0.2078872394179454,0.8178689990505776,0.6510060677152159,0.18181818181818188,0.7884228100256992,0.593693490054309,0.0,1.0000000000000002,0.0,0.1533742331289071,241.40096694451637
0.5,0.6441947565543296,0.595744680851169,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63424630539313,0.2549321677599805,0.6547829662757054,0.6871165644173388,241.24975265240303
