Voltage,Current,Temperature,VoltageMean,CurrentMean,TemperatureMean,VMedian,IMedian,TMedian,Vstd,Cstd,Tstd,VoltageVariance,CurrentVariance,TemperatureVariance,Power,Resistance,Conductance,temp_change,SOC
1.0,0.0,0.0,1.0,0.9520822155268469,0.0,1.0,0.5612244897959044,0.0,0.5322677451438631,0.03997513233148384,1.0,0.5068996641648733,0.009350242906616986,1.0,0.0,1.0,0.0,0.0,20.570165370514584
0.8646616541353325,0.3114483668756236,0.6370757180156659,0.8491411501120183,0.9755114394596021,0.5021739130436345,0.8720538720538826,0.5612244897959044,0.0,0.7306341049308571,0.014729732709178794,0.17415085275373865,0.7105800271595346,0.0031485642288737545,0.12356613608571893,0.36848199711616303,0.7158561487244022,0.2743460565923854,0.9999999999999999,19.83644732704294
0.7218045112781937,0.7142857142857117,0.6240208877283919,0.6990291262135884,1.0,0.5369565217390573,0.7306397306397372,1.0,0.0,0.8403002228549425,0.0,0.1667648924772548,0.8266261170788389,0.0,0.11789232220510293,0.8587082864027451,0.36676524126247045,0.6218563354378652,0.020491803278791316,19.06196717004512
0.5939849624060258,0.40052787858792627,0.9086161879895229,0.5444361463779046,0.998596722935325,0.7021739130434526,0.5959595959595987,1.0,0.35593220339001164,1.0,0.0006620401212898974,0.18746935484041483,0.9999999999999998,0.00013408278333311083,0.13389425041526842,0.360250614938856,0.5725207442438958,0.41560846992725686,0.4467213114754687,18.369011240099724
0.4360902255639161,0.6436819531507751,0.6135770234986495,0.4002987303958321,0.8113142652743957,0.5391304347826917,0.4612794612794602,1.0,0.35593220339001164,0.860034140460292,0.4356456855039098,0.07214355497522729,0.847768281873847,0.2394509258219453,0.048600039062943745,0.6197208802137766,0.343176212346993,0.6457678032484964,0.4631147540983775,17.513006856049486
0.3157894736842195,0.9617288023754575,0.5326370757179859,0.2643764002987439,0.5517905540192878,0.5913043478262807,0.2962962962963047,1.0,0.7627118644070379,0.6317223233172378,0.7372346821807996,0.05303141992760829,0.6080161330980498,0.5826466258502765,0.03536852778664462,1.0,0.07242686853644287,0.9242336017276855,0.1270491803278539,16.86081303963026
0.15037593984963848,1.0,1.0,0.1299477221807308,0.28713525114532246,1.0,0.14141414141414543,0.48116169544741183,1.0,0.30161376462316003,0.8907376206169306,0.19798933638677763,0.2801499467380342,0.8130731143742905,0.1421403964189787,0.9702561988658829,0.0,1.0,0.7336065573771106,15.964046542053849
0.0,0.7641042560211133,0.6083550913837854,0.0,0.0,0.7673913043477114,0.0,0.0,1.0,0.0,0.9999999999999998,0.0,0.0,0.9999999999999999,0.0,0.5704474902350896,0.13479471626000006,0.8594258520500269,0.614754098360711,15.148804271529778
