Algo,RMSE,MAE,R-Squared,ExecutionTime
ols,1.079146427798463,0.9090029558942284,0.9960835491551495,0.0
DecisionTree,1.4878539396709591,1.0485046728971963,0.992555208767316,0.001903533935546875
RandomForest,0.9484450694265958,0.7318728971962547,0.9969747846768351,0.4914672374725342
GradientBoosting,3.6395711940400632,2.422948200177554,0.9554515740681875,0.04554915428161621
XtremeGradientBoost,1.4188363646983735,1.031444603750639,0.9932298771884924,0.05582761764526367
NN,5.693739150950545,3.241050246764566,0.8909747581405911,1.4126348495483398
DNN,1.6959274852028439,1.357057426666546,0.990327327523168,3.531580686569214
SVM Linear,1.6959274852028439,2.774475770642981,0.7843584209704954,0.017154216766357422
SVM RBF,1.6959274852028439,3.8656046398567527,0.7875932895760638,0.017154216766357422
