Algo,RMSE,MAE,R-Squared,ExecutionTime
ols,2.26376738141694,1.767078174243456,0.9826755610893536,0.0
DecisionTree,2.1349235934805724,1.62625,0.9845915037990016,0.0036597251892089844
RandomForest,1.5837503390883578,1.2005418749999965,0.9915205238317722,0.4429969787597656
GradientBoosting,4.158110373626588,3.075705006603602,0.9415495837303747,0.033301353454589844
XtremeGradientBoost,2.303033275410707,1.7686131572723387,0.9820693510466182,0.05380439758300781
NN,5.604150074897927,3.599138566493987,0.8938267538139898,1.4513249397277832
DNN,1.84471530230685,1.3497146353721616,0.9884958566986943,3.1626522541046143
SVM Linear,1.84471530230685,2.808616480444279,0.8224202119461714,0.0008304119110107422
SVM RBF,1.84471530230685,3.860329493036575,0.8157826080888376,0.0008304119110107422
